Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Age,SibSp,Parch,Fare_norm
0,0,1,0,1,0,1,0,-0.10133993241760961,0.4313502389523841,-0.4743258521037861,0.27484779748436916
0,0,1,0,1,0,0,1,0.20688282362045216,-0.4751990812099552,-0.4743258521037861,-0.7468026048689015
0,0,1,0,1,0,0,1,-0.4095626884556714,-0.4751990812099552,-0.4743258521037861,-0.6282518441103798
0,0,1,0,1,0,0,1,1.4397738477726993,-0.4751990812099552,-0.4743258521037861,-0.8045157230890057
0,1,0,1,0,0,0,1,2.133275048858338,-0.4751990812099552,-0.4743258521037861,-0.5341955039054616
0,0,1,0,1,1,0,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8807287424181867
0,1,0,1,0,0,0,1,1.902107981829792,0.4313502389523841,3.2463419348397355,0.2264567551182557
0,0,1,0,1,0,0,1,-0.871896822512764,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435
0,0,1,0,1,0,1,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435
0,0,1,1,0,0,0,1,-1.8736207796364648,-0.4751990812099552,-0.4743258521037861,-0.3703325647020046
0,0,1,0,1,0,1,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.818233407415342
1,0,0,1,0,0,0,1,1.054495402725122,-0.4751990812099552,0.7658967435440545,2.4805009172979293
0,0,1,1,0,1,0,0,-1.2571752675603414,-0.4751990812099552,-0.4743258521037861,-0.8802009247595483
1,0,0,1,0,0,0,1,-0.9489525115222794,0.4313502389523841,-0.4743258521037861,1.1387649298381166
1,0,0,0,1,0,0,1,-0.024284243408094167,-0.4751990812099552,-0.4743258521037861,0.4910680112949083
0,0,1,0,1,0,0,1,-0.10133993241760961,0.4313502389523841,2.006119339191895,0.24566300650398212
0,0,1,0,1,0,0,1,-0.3325069994461559,-0.4751990812099552,-0.4743258521037861,-0.9029641542643231
0,0,1,0,1,0,0,1,-0.3325069994461559,-0.4751990812099552,-0.4743258521037861,-0.8775909348467548
0,0,1,1,0,0,0,1,-0.871896822512764,-0.4751990812099552,-0.4743258521037861,-0.8472367510628959
0,0,1,0,1,0,1,0,-1.6424537126079184,3.1509981994394023,0.7658967435440545,0.46146538543999793
0,0,1,0,1,0,0,1,-2.1818435356745267,0.4313502389523841,2.006119339191895,0.11632645696912522
1,0,0,0,1,1,0,0,1.2856624697536683,-0.4751990812099552,-0.4743258521037861,1.4738339673998513
0,0,1,0,1,0,1,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435
0,1,0,0,1,0,0,1,-1.026008200531795,-0.4751990812099552,-0.4743258521037861,0.34823343675035595
0,0,1,1,0,0,0,1,-0.10133993241760961,6.77719548008876,2.006119339191895,1.3412852166389577
1,0,0,0,1,1,0,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,0.5140176152375079
0,0,1,0,1,0,0,1,-0.3325069994461559,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643
0,1,0,0,1,0,0,1,0.7462726466870603,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706
1,0,0,1,0,0,0,1,1.5168295367822147,-0.4751990812099552,-0.4743258521037861,0.3455187425372009
0,0,1,1,0,0,0,1,0.12982713461093673,-0.4751990812099552,-0.4743258521037861,-0.7119698676170848
0,0,1,0,1,1,0,0,0.052771445601421274,-0.4751990812099552,-0.4743258521037861,-0.8802009247595483
0,0,1,1,0,0,0,1,0.052771445601421274,0.4313502389523841,0.7658967435440545,0.27484779748436916
0,1,0,0,1,0,0,1,0.36099420163948304,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706
0,1,0,1,0,0,0,1,0.12982713461093673,0.4313502389523841,0.7658967435440545,0.3577625991477285
1,0,0,0,1,0,0,1,-1.4112866455793722,0.4313502389523841,2.006119339191895,1.8990457475784397
0,0,1,0,1,1,0,0,-2.2265358353000453,-0.4751990812099552,0.7658967435440545,-0.7299129088932396
0,0,1,0,1,0,0,1,-0.17839562142712506,-0.4751990812099552,-0.4743258521037861,-0.912641979695758
0,0,1,0,1,0,0,1,0.12982713461093673,-0.4751990812099552,-0.4743258521037861,-0.813805534261317
1,0,0,0,1,0,0,1,0.7462726466870603,-0.4751990812099552,-0.4743258521037861,-3.05935471468473
0,0,1,1,0,0,0,1,-0.871896822512764,-0.4751990812099552,-0.4743258521037861,-0.813805534261317
0,1,0,0,1,0,0,1,0.7462726466870603,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706
1,0,0,1,0,0,0,1,0.2839385126299676,0.4313502389523841,-0.4743258521037861,1.0667958925628875
0,0,1,0,1,0,0,1,-0.2554513104366405,-0.4751990812099552,-0.4743258521037861,-0.8006345688692642
0,0,1,0,1,0,0,1,0.7462726466870603,-0.4751990812099552,-0.4743258521037861,0.27484779748436916
0,1,0,0,1,0,0,1,0.4380498906489985,-0.4751990812099552,-0.4743258521037861,-0.5341955039054616
0,0,1,1,0,0,0,1,-1.7965650906269495,3.1509981994394023,2.006119339191895,0.5327403819933432
0,0,1,0,1,0,0,1,0.091299290106179,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029
1,0,0,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-3.05935471468473
0,0,1,1,0,0,0,1,-0.4866183774651868,-0.4751990812099552,-0.4743258521037861,-0.7962812706432292
0,1,0,0,1,1,0,0,0.12982713461093673,0.4313502389523841,0.7658967435440545,0.7016846234326752
0,0,1,0,1,0,0,1,1.054495402725122,-0.4751990812099552,-0.4743258521037861,-0.9830485683131471
0,0,1,0,1,0,0,1,-1.4883423345888875,2.244448879277063,2.006119339191895,0.4185439886957112
1,0,0,1,0,0,0,1,1.747996603810761,0.4313502389523841,0.7658967435440545,1.6434735901796775
0,0,1,0,1,0,0,1,-0.17839562142712506,-0.4751990812099552,-0.4743258521037861,-0.7141931170822655
1,0,0,0,1,0,0,1,0.6692169576775449,-0.4751990812099552,-0.4743258521037861,-3.05935471468473
0,0,1,1,0,0,0,1,-0.17839562142712506,-0.4751990812099552,0.7658967435440545,-0.3703325647020046
0,0,1,0,1,0,0,1,-2.104787846665011,3.1509981994394023,0.7658967435440545,0.7722221292113017
0,0,1,0,1,0,1,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.9158881575624735
0,0,1,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,1.1297377769755033
0,1,0,0,1,1,0,0,-2.1818435356745267,-0.4751990812099552,2.006119339191895,0.7016846234326752
0,0,1,0,1,0,1,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435
0,0,1,1,0,1,0,0,-1.1030638895413103,0.4313502389523841,-0.4743258521037861,-0.22864112323105135
0,1,0,0,1,0,0,1,-2.1949430028061445,0.4313502389523841,0.7658967435440545,0.024947969067500183
0,0,1,0,1,1,0,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8802009247595483
0,0,1,0,1,0,0,1,-0.4866183774651868,-0.4751990812099552,-0.4743258521037861,-0.8045157230890057
0,0,1,0,1,0,0,1,-0.871896822512764,-0.4751990812099552,-0.4743258521037861,-0.7537276595675656
1,0,0,1,0,1,0,0,0.7462726466870603,0.4313502389523841,0.7658967435440545,1.5236434969107797
0,0,1,0,1,0,0,1,-0.6407297554842177,-0.4751990812099552,-0.4743258521037861,-0.7141931170822655
0,0,1,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.7819012502244029
0,0,1,0,1,0,0,1,0.20688282362045216,-0.4751990812099552,-0.4743258521037861,1.1297377769755033
1,0,0,0,1,1,0,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,0.48101373302288486
0,0,1,0,1,0,0,1,-0.7177854444937332,-0.4751990812099552,-0.4743258521037861,-0.7962812706432292
0,1,0,0,1,0,0,1,-1.026008200531795,-0.4751990812099552,-0.4743258521037861,-0.5341955039054616
1,0,0,1,0,1,0,0,0.052771445601421274,-0.4751990812099552,-0.4743258521037861,0.5238932064118649
0,0,1,0,1,1,0,0,0.39952204614424075,-0.4751990812099552,-0.4743258521037861,-0.9847847682193934
0,0,1,0,1,0,0,1,-0.9489525115222794,-0.4751990812099552,-0.4743258521037861,-0.7141931170822655
0,0,1,0,1,0,0,1,0.9774397137156066,-0.4751990812099552,-0.4743258521037861,-0.8406617663183431
0,0,1,0,1,0,0,1,-0.10133993241760961,6.77719548008876,2.006119339191895,1.3412852166389577
0,0,1,0,1,1,0,0,0.4380498906489985,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643
0,1,0,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,0.7658967435440545,0.5865734152285611
1,0,0,1,0,1,0,0,-0.10133993241760961,0.4313502389523841,-0.4743258521037861,1.5942254495160864
0,0,1,0,1,0,0,1,-1.9506764686459803,3.1509981994394023,2.006119339191895,0.5327403819933432
0,0,1,0,1,0,0,1,3.443221762020101,-0.4751990812099552,-0.4743258521037861,-0.813805534261317
0,0,1,1,0,1,0,0,-1.565398023598403,0.4313502389523841,0.7658967435440545,-0.17699375358284503
1,0,0,1,0,0,0,1,-1.026008200531795,-0.4751990812099552,0.7658967435440545,0.7648905565047746
0,1,0,1,0,0,0,1,1.1315510917346374,0.4313502389523841,-0.4743258521037861,0.34823343675035595
0,0,1,1,0,0,0,1,-0.871896822512764,-0.4751990812099552,0.7658967435440545,-0.6431284576229069
1,0,0,1,0,0,0,1,1.208606780744153,0.4313502389523841,0.7658967435440545,2.225133654248278
1,0,0,0,1,0,0,1,1.6709409148012455,-0.4751990812099552,-0.4743258521037861,0.3690828596951275
0,0,1,1,0,1,0,0,-0.4095626884556714,-0.4751990812099552,3.2463419348397355,0.05122067277860971
0,0,1,0,1,1,0,0,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.8802009247595483
0,0,1,0,1,0,0,1,0.9003840247060911,1.3378995591147234,-0.4743258521037861,-0.25204520558930216
0,1,0,0,1,0,0,1,-0.6407297554842177,0.4313502389523841,-0.4743258521037861,-0.4479866913276815
1,0,0,1,0,0,0,1,1.4397738477726993,-0.4751990812099552,-0.4743258521037861,0.3455187425372009
0,0,1,1,0,0,0,1,-0.10133993241760961,6.77719548008876,2.006119339191895,1.3412852166389577
0,1,0,0,1,0,0,1,-0.4095626884556714,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706
0,1,0,1,0,0,0,1,0.9774397137156066,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706
0,1,0,1,0,1,0,0,-0.17839562142712506,0.4313502389523841,-0.4743258521037861,-0.2692965919430736
1,0,0,0,1,0,0,1,0.12982713461093673,-0.4751990812099552,-0.4743258521037861,1.0157892017327257
0,0,1,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.6282518441103798
0,0,1,0,1,0,0,1,-1.9506764686459803,0.4313502389523841,0.7658967435440545,-0.4787711687227169
0,0,1,0,1,0,0,1,-0.2554513104366405,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643
1,0,0,1,0,0,0,1,1.3627181587631838,0.4313502389523841,0.7658967435440545,1.0563121182707624
1,0,0,0,1,0,0,1,0.2839385126299676,-0.4751990812099552,-0.4743258521037861,-1.2068424133203823
0,0,1,0,1,0,0,1,1.3627181587631838,-0.4751990812099552,-0.4743258521037861,-0.6786963266772271
0,1,0,1,0,1,0,0,-0.10133993241760961,0.4313502389523841,-0.4743258521037861,0.2686628928916371
0,0,1,1,0,1,0,0,-1.1030638895413103,-0.4751990812099552,-0.4743258521037861,-0.8807287424181867
0,0,1,0,1,0,0,1,-0.7177854444937332,-0.4751990812099552,-0.4743258521037861,-0.5947505227531537
0,0,1,0,1,0,0,1,-0.7948411335032486,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643
0,0,1,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643
1,0,0,1,0,1,0,0,2.0562193598488228,-0.4751990812099552,0.7658967435440545,1.5236434969107797
0,1,0,1,0,0,0,1,-0.3325069994461559,-0.4751990812099552,0.7658967435440545,0.34823343675035595
0,0,1,0,1,0,0,1,0.2839385126299676,-0.4751990812099552,-0.4743258521037861,-0.7996694581110643
0,0,1,1,0,0,0,1,-0.5636740664747023,-0.4751990812099552,-0.4743258521037861,-0.5326951805220012
0,1,0,0,1,0,0,1,-0.10133993241760961,-0.4751990812099552,-0.4743258521037861,-0.5341955039054616
0,0,1,0,1,0,0,1,-0.3325069994461559,-0.4751990812099552,-0.4743258521037861,-0.9029641542643231
0,0,1,1,0,0,1,0,0.7462726466870603,-0.4751990812099552,5.726787126135417,0.46146538543999793
0,1,0,0,1,0,0,1,-0.17839562142712506,-0.4751990812099552,-0.4743258521037861,-0.3308153928167706
1,0,0,1,0,0,0,1,-0.7948411335032486,-0.4751990812099552,-0.4743258521037861,0.4910680112949083
0,0,1,1,0,0,0,1,-0.10133993241760961,0.4313502389523841,2.006119339191895,0.24566300650398212
1,0,0,0,1,1,0,0,-0.2554513104366405,-0.4751990812099552,-0.4743258521037861,0.4910680112949083
0,0,1,0,1,0,1,0,0.20688282362045216,-0.4751990812099552,-0.4743258521037861,-0.8167553416865435
